stop_id,stop_name,stop_desc,stop_lat,stop_lon
501743,"211 ST/18 AV","211 ST & 18 AV",  40.781975, -73.781756
501962,"JAMAICA AV /212 PL","JAMAICA AV  & 212 PL",  40.716152, -73.745515
502030,"SUTPHIN BL/JAMAICA AV","SUTPHIN BL & JAMAICA AV",  40.701979, -73.807861
502031,"SUTPHIN BL/89 AV","SUTPHIN BL & 89 AV",  40.703815, -73.808670
502139,"SUTPHIN BL /JAMAICA AV","SUTPHIN BL  & JAMAICA AV",  40.701922, -73.808040
502145,"JAMAICA AV /150 ST","JAMAICA AV  & 150 ST",  40.702280, -73.804354
502254,"MAIN ST/NORTHERN BL","MAIN ST & NORTHERN BL",  40.762644, -73.831887
502304,"UNION TPK/150 ST","UNION TPK & 150 ST",  40.719004, -73.811907
502307,"UNION TPK/164 ST","UNION TPK & 164 ST",  40.721300, -73.804668
502309,"UNION TPK/168 ST","UNION TPK & 168 ST",  40.722923, -73.799964
502319,"UNION TPK/193 ST","UNION TPK & 193 ST",  40.730158, -73.777299
502325,"UNION TPK/211 ST","UNION TPK & 211 ST",  40.733456, -73.759591
502327,"UNION TPK/BELL BL","UNION TPK & BELL BL",  40.734288, -73.754769
502332,"UNION TPK/226 ST","UNION TPK & 226 ST",  40.736106, -73.744601
502335,"UNION TPK/234 ST","UNION TPK & 234 ST",  40.737656, -73.737301
502337,"UNION TPK/WINCHESTER BL","UNION TPK & WINCHESTER BL",  40.738980, -73.733423
502345,"260 ST/UNION TPK","260 ST & UNION TPK",  40.747321, -73.711919
502347,"260 ST/74 AV","260 ST & 74 AV",  40.750093, -73.715191
502348,"260 ST/73 AV","260 ST & 73 AV",  40.750976, -73.717575
502350,"UNION TPK/260 ST","UNION TPK & 260 ST",  40.747120, -73.711556
502352,"UNION TPK/265 ST","UNION TPK & 265 ST",  40.749223, -73.707570
502361,"260 ST/LITTLE NECK PKY","260 ST & LITTLE NECK PKY",  40.752019, -73.720753
502363,"260 ST/73 AV","260 ST & 73 AV",  40.750725, -73.717684
502364,"260 ST/74 AV","260 ST & 74 AV",  40.749080, -73.716147
502369,"UNION TPK/265 ST","UNION TPK & 265 ST",  40.749189, -73.708183
502371,"UNION TPK/260 ST","UNION TPK & 260 ST",  40.747048, -73.712280
502374,"UNION TPK/LITTLE NECK PKY","UNION TPK & LITTLE NECK PKY",  40.744253, -73.717537
502380,"UNION TPK/WINCHESTER BL","UNION TPK & WINCHESTER BL",  40.739193, -73.733545
502381,"UNION TPK/235 ST","UNION TPK & 235 ST",  40.738053, -73.736759
502384,"UNION TPK/226 ST","UNION TPK & 226 ST",  40.736267, -73.744948
502389,"UNION TPK/BELL BL","UNION TPK & BELL BL",  40.734386, -73.755593
502391,"UNION TPK/211 ST","UNION TPK & 211 ST",  40.733626, -73.760150
502397,"UNION TPK/193 ST","UNION TPK & 193 ST",  40.730282, -73.777831
502406,"UNION TPK/168 ST","UNION TPK & 168 ST",  40.723026, -73.800443
502408,"UNION TPK/164 ST","UNION TPK & 164 ST",  40.721689, -73.804350
502434,"PARSONS BL/14 AV","PARSONS BL & 14 AV",  40.786623, -73.822368
502490,"QUEENS BL/UNION TPK","QUEENS BL & UNION TPK",  40.714421, -73.831749
502514,"KISSENA BL/64 AV","KISSENA BL & 64 AV",  40.737749, -73.814975
502540,"23 AV/89 ST","23 AV & 89 ST",  40.767573, -73.880747
502541,"23 AV/92 ST","23 AV & 92 ST",  40.767855, -73.878030
502547,"DITMARS BL/102 ST","DITMARS BL & 102 ST",  40.768721, -73.868476
502548,"DITMARS BL/25 AV","DITMARS BL & 25 AV",  40.766987, -73.865538
502549,"DITMARS BL/27 AV","DITMARS BL & 27 AV",  40.765819, -73.864246
502550,"DITMARS BL/29 AV","DITMARS BL & 29 AV",  40.764312, -73.862806
502580,"DITMARS BL/27 AV","DITMARS BL & 27 AV",  40.765751, -73.863808
502624,"73 AV/192 ST","73 AV & 192 ST",  40.734025, -73.780144
502627,"73 AV/197 ST","73 AV & 197 ST",  40.735620, -73.774907
502631,"73 AV/210 ST","73 AV & 210 ST",  40.739202, -73.763365
502632,"73 AV/213 ST","73 AV & 213 ST",  40.740037, -73.760551
502633,"73 AV/BELL BL","73 AV & BELL BL",  40.740883, -73.757993
502634,"73 AV/220 ST","73 AV & 220 ST",  40.741759, -73.755211
502648,"73 AV/218 ST","73 AV & 218 ST",  40.741423, -73.756702
502649,"73 AV/BELL BL","73 AV & BELL BL",  40.740848, -73.758586
502650,"73 AV/213 ST","73 AV & 213 ST",  40.739987, -73.761198
502651,"73 AV/210 ST","73 AV & 210 ST",  40.739223, -73.763844
502654,"73 AV/198 ST","73 AV & 198 ST",  40.735870, -73.774603
502657,"73 AV/193 ST","73 AV & 193 ST",  40.734321, -73.779759
502724,"14 AV/147 ST","14 AV & 147 ST",  40.787730, -73.818963
502728,"14 AV/146 PL","14 AV & 146 PL",  40.787417, -73.819447
502868,"JUNCTION BL/59 AV","JUNCTION BL & 59 AV",  40.735194, -73.865223
502871,"HORACE HARDING EXP/98 ST","HORACE HARDING EXP & 98 ST",  40.734766, -73.860632
502984,"HORACE HARDING EXP/WESTSIDE AV","HORACE HARDING EXP & WESTSIDE AV",  40.737339, -73.854072
502985,"HORACE HARDING EXP/OTIS AV","HORACE HARDING EXP & OTIS AV",  40.736676, -73.856753
503018,"BROADWAY/QUEENS BL","BROADWAY & QUEENS BL",  40.737121, -73.877551
503033,"UNION TPK/252 ST","UNION TPK & 252 ST",  40.743622, -73.718149
503037,"UNION TPK/153 ST","UNION TPK & 153 ST",  40.719587, -73.810806
503148,"211 ST/18 AV","211 ST & 18 AV",  40.782031, -73.781550
503149,"211 ST/23 AV","211 ST & 23 AV",  40.780036, -73.780576
503166,"153 ST /89 AV","153 ST  & 89 AV",  40.705465, -73.803513
503169,"153 ST /HILLSIDE AV","153 ST  & HILLSIDE AV",  40.707013, -73.804257
503185,"JAMAICA AV /169 ST","JAMAICA AV  & 169 ST",  40.706587, -73.792264
503221,"CROSS ISLAND PKWY/212 ST","CROSS ISLAND PKWY & 212 ST",  40.788842, -73.782481
503283,"JAMAICA AV /168 ST","JAMAICA AV  & 168 ST",  40.706358, -73.792170
503290,"PARSONS BL/14 AV","PARSONS BL & 14 AV",  40.786781, -73.822188
503293,"QUEENS BL/SKILLMAN AV","QUEENS BL & SKILLMAN AV",  40.745932, -73.934522
503295,"QUEENS BL/35 ST","QUEENS BL & 35 ST",  40.744237, -73.929680
503296,"QUEENS BL/38 ST","QUEENS BL & 38 ST",  40.743906, -73.926889
503298,"QUEENS BL/41 ST","QUEENS BL & 41 ST",  40.743498, -73.923254
503299,"QUEENS BL/44 ST","QUEENS BL & 44 ST",  40.743182, -73.920455
503300,"QUEENS BL/46 ST","QUEENS BL & 46 ST",  40.742964, -73.918617
503310,"ROOSEVELT AV/72 ST","ROOSEVELT AV & 72 ST",  40.746602, -73.893414
503311,"ROOSEVELT AV/76 ST","ROOSEVELT AV & 76 ST",  40.747040, -73.889365
503312,"ROOSEVELT AV/78 ST","ROOSEVELT AV & 78 ST",  40.747219, -73.887521
503313,"ROOSEVELT AV/80 ST","ROOSEVELT AV & 80 ST",  40.747441, -73.885620
503316,"ROOSEVELT AV/80 ST","ROOSEVELT AV & 80 ST",  40.747501, -73.885969
503317,"ROOSEVELT AV/78 ST","ROOSEVELT AV & 78 ST",  40.747312, -73.887846
503320,"ROOSEVELT AV/72 ST","ROOSEVELT AV & 72 ST",  40.746696, -73.893760
503331,"QUEENS BL/45 ST","QUEENS BL & 45 ST",  40.743539, -73.919773
503333,"QUEENS BL/41 ST","QUEENS BL & 41 ST",  40.743971, -73.923443
503334,"QUEENS BL/39 PL","QUEENS BL & 39 PL",  40.744165, -73.925245
503335,"QUEENS BL/38 ST","QUEENS BL & 38 ST",  40.744359, -73.927138
503336,"QUEENS BL/35 ST","QUEENS BL & 35 ST",  40.744737, -73.929943
503337,"QUEENS BL/33 ST","QUEENS BL & 33 ST",  40.744940, -73.931782
503338,"QUEENS BL/SKILLMAN BL","QUEENS BL & SKILLMAN BL",  40.745950, -73.934116
503340,"QUEENS PLZ N/29 ST","QUEENS PLZ N & 29 ST",  40.750069, -73.937898
503404,"JAMAICA AV/139 ST","JAMAICA AV & 139 ST",  40.702442, -73.812770
503456,"FRESH POND RD/PUTNAM AV","FRESH POND RD & PUTNAM AV",  40.706356, -73.896715
503462,"FRESH POND RD/60 RD","FRESH POND RD & 60 RD",  40.716346, -73.901546
503469,"GRAND AV/QUEENS MIDTOWN EXP","GRAND AV & QUEENS MIDTOWN EXP",  40.725077, -73.896811
503478,"BROADWAY/JUSTICE AV","BROADWAY & JUSTICE AV",  40.737801, -73.877105
503481,"CORONA AV/91 PL","CORONA AV & 91 PL",  40.742444, -73.872810
503489,"108 ST/53 AV","108 ST & 53 AV",  40.742562, -73.854645
503490,"108 ST/OTIS AV","108 ST & OTIS AV",  40.741295, -73.854020
503491,"108 ST/WALDRON ST","108 ST & WALDRON ST",  40.739159, -73.852687
503492,"108 ST/HORACE HARDING EXP","108 ST & HORACE HARDING EXP",  40.737814, -73.852341
503540,"FRESH POND RD/60 AV","FRESH POND RD & 60 AV",  40.716841, -73.901821
503541,"FRESH POND RD/ELIOT AV","FRESH POND RD & ELIOT AV",  40.714767, -73.901289
503542,"FRESH POND RD/METROPOLITAN AV","FRESH POND RD & METROPOLITAN AV",  40.712523, -73.900714
503545,"FRESH POND RD/PALMETTO ST","FRESH POND RD & PALMETTO ST",  40.708253, -73.898006
503551,"PARSONS BL/20 AV","PARSONS BL & 20 AV",  40.781868, -73.822021
503575,"82 ST/34 AV","82 ST & 34 AV",  40.753515, -73.885123
503576,"82 ST/35 AV","82 ST & 35 AV",  40.751660, -73.884761
503577,"82 ST/37 AV","82 ST & 37 AV",  40.749909, -73.884430
503588,"UNION TPK/248 ST","UNION TPK & 248 ST",  40.742370, -73.721637
503614,"JAMAICA AV /165 ST","JAMAICA AV  & 165 ST",  40.705485, -73.794605
503627,"48 ST/50 AV","48 ST & 50 AV",  40.737171, -73.918107
503628,"48 ST/50 AV","48 ST & 50 AV",  40.737389, -73.917860
503640,"61 ST/GRAND AV","61 ST & GRAND AV",  40.721809, -73.904321
503641,"61 ST/ST FELIX AV","61 ST & ST FELIX AV",  40.697308, -73.893837
503644,"90 ST/57 AV","90 ST & 57 AV",  40.734899, -73.872206
503665,"ATLANTIC AV / 130 ST","ATLANTIC AV  &  130 ST",  40.695791, -73.818773
503666,"ATLANTIC AV / 130 ST","ATLANTIC AV  &  130 ST",  40.695962, -73.819052
503667,"ATLANTIC AV / 133  ST","ATLANTIC AV  &  133  ST",  40.696548, -73.816989
503668,"ATLANTIC AV/134 ST","ATLANTIC AV & 134 ST",  40.696835, -73.815153
503674,"168 ST /JAMAICA AV","168 ST  & JAMAICA AV",  40.706567, -73.792501
503684,"UNION TPK/248 ST","UNION TPK & 248 ST",  40.742340, -73.722497
503720,"CORPORAL KENNEDY ST/26 AV","CORPORAL KENNEDY ST & 26 AV",  40.776976, -73.782846
503721,"CORPORAL KENNEDY ST/26 AV","CORPORAL KENNEDY ST & 26 AV",  40.776750, -73.782914
503725,"METROPOLITAN AV/TOYS R US","METROPOLITAN AV & TOYS R US",  40.712216, -73.890736
503740,"GRAND AV/59 ST","GRAND AV & 59 ST",  40.720650, -73.907633
503741,"GRAND AV/59 ST","GRAND AV & 59 ST",  40.720494, -73.908556
503750,"GRAND AV/RUST ST","GRAND AV & RUST ST",  40.719637, -73.911062
503789,"153 ST /JAMAICA AV","153 ST  & JAMAICA AV",  40.702998, -73.802273
503792,"LINDEN BL /79 ST","LINDEN BL  & 79 ST",  40.670625, -73.856570
503793,"130 PL /BERGEN RD","130 PL  & BERGEN RD",  40.659716, -73.810677
503832,"QUEENS MIDTOWN EXP/48 ST","QUEENS MIDTOWN EXP & 48 ST",  40.731518, -73.919290
503845,"ROOSEVELT AV/MAIN ST","ROOSEVELT AV & MAIN ST",  40.759351, -73.830739
503853,"LGA/MARINE AIR TERMINAL (TERMINAL A)","LGA & MARINE AIR TERMINAL (TERMINAL A)",  40.772952, -73.886197
503854,"MARINE TERMINAL RD/FIORELLO LN","MARINE TERMINAL RD & FIORELLO LN",  40.770901, -73.885404
503855,"DITMARS BL/GRAND CENTRAL PKWY","DITMARS BL & GRAND CENTRAL PKWY",  40.767341, -73.888056
503856,"23 AV/94 ST","23 AV & 94 ST",  40.768043, -73.876339
503862,"108 ST/HORACE HARDING EXP","108 ST & HORACE HARDING EXP",  40.737858, -73.851901
503863,"108 ST/WALDRON ST","108 ST & WALDRON ST",  40.739531, -73.853114
503864,"108 ST/VAN CLEEF ST","108 ST & VAN CLEEF ST",  40.740940, -73.853603
503865,"108 ST/MARTENSE AV","108 ST & MARTENSE AV",  40.742298, -73.854352
503869,"ASTORIA BL/74 ST","ASTORIA BL & 74 ST",  40.766880, -73.895119
503870,"ASTORIA BL/STEINWAY ST","ASTORIA BL & STEINWAY ST",  40.769529, -73.910500
503871,"ASTORIA BL/STEINWAY ST","ASTORIA BL & STEINWAY ST",  40.768747, -73.910507
503872,"ASTORIA BL/73 ST PED OVERPASS","ASTORIA BL & 73 ST PED OVERPASS",  40.766398, -73.896272
503874,"82 ST/ASTORIA BL","82 ST & ASTORIA BL",  40.765271, -73.887050
503876,"23 AV/87 ST","23 AV & 87 ST",  40.767285, -73.882565
503917,"59 AV/92 ST","59 AV & 92 ST",  40.734074, -73.869315
503932,"JAMAICA AV /PARSONS BL","JAMAICA AV  & PARSONS BL",  40.703368, -73.800550
503938,"JAMAICA AV /GUY R BREWER BL","JAMAICA AV  & GUY R BREWER BL",  40.704409, -73.797150
503953,"JAMAICA AV /162 ST","JAMAICA AV  & 162 ST",  40.704195, -73.798487
503960,"ASTORIA BL/33 ST","ASTORIA BL & 33 ST",  40.770340, -73.915541
503989,"DITMARS BL/24 RD","DITMARS BL & 24 RD",  40.767626, -73.866212
503991,"48 ST/BKLYN QUEENS EXP","48 ST & BKLYN QUEENS EXP",  40.735583, -73.918251
504023,"94 ST/23 AV","94 ST & 23 AV",  40.768784, -73.876255
504024,"94 ST/DITMARS BL","94 ST & DITMARS BL",  40.770265, -73.875896
504072,"GRAND AV/58 AV","GRAND AV & 58 AV",  40.721098, -73.906772
504081,"KISSENA BL/HOLLY AV","KISSENA BL & HOLLY AV",  40.750566, -73.819141
504090,"ROOSEVELT AV/82 ST","ROOSEVELT AV & 82 ST",  40.747695, -73.884115
504105,"FRESH POND RD/CATALPA AV","FRESH POND RD & CATALPA AV",  40.704114, -73.895669
504110,"FOREST AV/WOODBINE ST","FOREST AV & WOODBINE ST",  40.706619, -73.902809
504125,"FOREST AV/WOODBINE ST","FOREST AV & WOODBINE ST",  40.706284, -73.902783
504126,"FOREST AV/PUTNAM AV","FOREST AV & PUTNAM AV",  40.704963, -73.902075
504127,"FRESH POND RD/CATALPA AV","FRESH POND RD & CATALPA AV",  40.703742, -73.895737
504130,"FRESH POND RD/MYRTLE AV","FRESH POND RD & MYRTLE AV",  40.700945, -73.894779
504198,"JAMAICA AV/144 ST","JAMAICA AV & 144 ST",  40.702335, -73.811368
504204,"ATLANTIC AV/VAN WYCK EXP W","ATLANTIC AV & VAN WYCK EXP W",  40.697213, -73.814699
504259,"METROPOLITAN AV/FRESH POND RD","METROPOLITAN AV & FRESH POND RD",  40.712616, -73.899988
504260,"METROPOLITAN AV/65 ST","METROPOLITAN AV & 65 ST",  40.712452, -73.895772
504261,"METROPOLITAN AV/METRO AV EL STATION","METROPOLITAN AV & METRO AV EL STATION",  40.712226, -73.888670
504273,"METROPOLITAN AV/WOODHAVEN BL","METROPOLITAN AV & WOODHAVEN BL",  40.711685, -73.859005
504274,"METROPOLITAN AV/SELFRIDGE ST","METROPOLITAN AV & SELFRIDGE ST",  40.711313, -73.856719
504275,"METROPOLITAN AV/69 RD","METROPOLITAN AV & 69 RD",  40.710974, -73.854424
504276,"METROPOLITAN AV/70 RD","METROPOLITAN AV & 70 RD",  40.710651, -73.852391
504320,"METROPOLITAN AV/METRO AV TRAIN STAT","METROPOLITAN AV & METRO AV TRAIN STAT",  40.712416, -73.889338
504322,"METROPOLITAN AV/MT OLIVET CRES","METROPOLITAN AV & MT OLIVET CRES",  40.712575, -73.894916
504323,"METROPOLITAN AV/65 ST","METROPOLITAN AV & 65 ST",  40.712627, -73.896432
504324,"METROPOLITAN AV/FRESH POND RD","METROPOLITAN AV & FRESH POND RD",  40.712789, -73.901216
504333,"MYRTLE AV/CYPRESS HILLS ST","MYRTLE AV & CYPRESS HILLS ST",  40.700986, -73.890967
504348,"MYRTLE AV/111 ST","MYRTLE AV & 111 ST",  40.700766, -73.839226
504355,"MYRTLE AV/PARK LA S","MYRTLE AV & PARK LA S",  40.701139, -73.841291
504366,"MYRTLE AV/73 ST","MYRTLE AV & 73 ST",  40.702403, -73.876211
504369,"MYRTLE AV/68 ST","MYRTLE AV & 68 ST",  40.701787, -73.884541
504372,"MYRTLE AV/CYPRESS HILLS ST","MYRTLE AV & CYPRESS HILLS ST",  40.701266, -73.890044
504374,"MYRTLE AV/FRESH POND RD","MYRTLE AV & FRESH POND RD",  40.700959, -73.894327
504398,"QUEENS BL/55 AV","QUEENS BL & 55 AV",  40.735399, -73.876143
504400,"QUEENS BL/WOODHAVEN BL","QUEENS BL & WOODHAVEN BL",  40.733377, -73.870851
504401,"QUEENS BL/ELIOT AV","QUEENS BL & ELIOT AV",  40.732402, -73.868197
504403,"QUEENS BL/62 DR","QUEENS BL & 62 DR",  40.731228, -73.864594
504404,"QUEENS BL /59 AV","QUEENS BL  & 59 AV",  40.734028, -73.870895
504418,"ASTORIA BL/49 ST","ASTORIA BL & 49 ST",  40.767425, -73.902214
504419,"ASTORIA BL/49 ST","ASTORIA BL & 49 ST",  40.767885, -73.901721
504423,"ASTORIA BL/77 ST","ASTORIA BL & 77 ST",  40.765571, -73.891607
504439,"METROPOLITAN AV/62 ST","METROPOLITAN AV & 62 ST",  40.712760, -73.899513
504441,"148 ST/150 AV","148 ST & 150 AV",  40.661345, -73.792803
504448,"METROPOLITAN AV/ADMIRAL AV","METROPOLITAN AV & ADMIRAL AV",  40.712540, -73.897386
504458,"QUEENS BL/QUEENS PLZ. E.","QUEENS BL & QUEENS PLZ. E.",  40.748739, -73.936984
504483,"KISSENA BL/QUEENS COLLEGE","KISSENA BL & QUEENS COLLEGE",  40.735614, -73.814866
504485,"DITMARS BL/102 ST","DITMARS BL & 102 ST",  40.768857, -73.868144
504500,"MYRTLE AV/69 ST","MYRTLE AV & 69 ST",  40.701712, -73.883016
504517,"ASTORIA BL/77 ST","ASTORIA BL & 77 ST",  40.766833, -73.892401
504526,"JACKSON AV/43 AV","JACKSON AV & 43 AV",  40.747722, -73.941086
504527,"UTOPIA PKY/169 ST","UTOPIA PKY & 169 ST",  40.781654, -73.794398
504549,"28 ST/QUEENS PLZ S","28 ST & QUEENS PLZ S",  40.749574, -73.939152
504553,"LAKEVILLE RD/UNION TPK","LAKEVILLE RD & UNION TPK",  40.752747, -73.701761
504995,"HORACE HARDING EXP/231 ST","HORACE HARDING EXP & 231 ST",  40.751137, -73.747226
504999,"QUEENS BL/87 AV","QUEENS BL & 87 AV",  40.706644, -73.816634
505000,"QUEENS BL/86 AV","QUEENS BL & 86 AV",  40.707913, -73.817491
505009,"QUEENS BL/MAIN ST","QUEENS BL & MAIN ST",  40.708881, -73.819009
505010,"QUEENS BL/86 AV","QUEENS BL & 86 AV",  40.707452, -73.817709
505019,"COLLEGE PT BL/20 AV","COLLEGE PT BL & 20 AV",  40.781829, -73.845853
505020,"COLLEGE PT BL/18 AV","COLLEGE PT BL & 18 AV",  40.783350, -73.845757
505022,"COLLEGE PT BL/15 AV","COLLEGE PT BL & 15 AV",  40.784029, -73.845901
505032,"QUEENS BL/87 AV","QUEENS BL & 87 AV",  40.706155, -73.816825
505037,"PARSONS BL/20 AV","PARSONS BL & 20 AV",  40.782020, -73.822190
505066,"28 ST/QUEENS PLZ S","28 ST & QUEENS PLZ S",  40.749700, -73.939244
505075,"QUEENS MIDTOWN EXP/45 ST","QUEENS MIDTOWN EXP & 45 ST",  40.735488, -73.921303
505087,"WOODHAVEN BL /65 AV","WOODHAVEN BL  & 65 AV",  40.720012, -73.864947
505093,"UNION TPK/HEWLETT ST","UNION TPK & HEWLETT ST",  40.752182, -73.702557
505097,"QUEENS BL/48 ST","QUEENS BL & 48 ST",  40.743184, -73.916592
505131,"HEMPSTEAD AV /SPRINGFIELD BL","HEMPSTEAD AV  & SPRINGFIELD BL",  40.713108, -73.735666
505156,"ASTORIA BL/SOUND ST","ASTORIA BL & SOUND ST",  40.769014, -73.907131
505158,"QUEENS PLZ S/28 ST","QUEENS PLZ S & 28 ST",  40.749724, -73.938817
505165,"ATLANTIC AV/132 ST","ATLANTIC AV & 132 ST",  40.696394, -73.816678
505168,"BROOKLYN QUEENS EXP/47 ST","BROOKLYN QUEENS EXP & 47 ST",  40.735474, -73.919203
505190,"ASTORIA BL/44 ST","ASTORIA BL & 44 ST",  40.768179, -73.907333
505192,"ROOSEVELT AV/74 ST","ROOSEVELT AV & 74 ST",  40.746819, -73.891252
505227,"39 AV/MAIN ST","39 AV & MAIN ST",  40.760255, -73.830801
505231,"SUTPHIN BL/89 AV","SUTPHIN BL & 89 AV",  40.703606, -73.808796
505246,"MYRTLE AV/71 PL","MYRTLE AV & 71 PL",  40.702164, -73.879375
505251,"FRESH POND RD/BLEECKER ST","FRESH POND RD & BLEECKER ST",  40.712160, -73.900241
505256,"ARCHER AV /PARSONS BL","ARCHER AV  & PARSONS BL",  40.702656, -73.798625
505264,"ARCHER AV /160 ST","ARCHER AV  & 160 ST",  40.702782, -73.798612
505294,"HOYT AV/29 ST","HOYT AV & 29 ST",  40.771504, -73.918096
550001,"EASTERN RD/BLDG 77 HALMAR","EASTERN RD & BLDG 77 HALMAR",  40.652639, -73.765370
550002,"N BOUNDARY RD/BLDG 250 POST OFFICE","N BOUNDARY RD & BLDG 250 POST OFFICE",  40.656654, -73.770530
550003,"N BOUNDARY RD/OLD ROCKAWAY BL","N BOUNDARY RD & OLD ROCKAWAY BL",  40.657451, -73.771764
550004,"ROCKAWAY BL/147 AV","ROCKAWAY BL & 147 AV",  40.660357, -73.774194
550005,"ROCKAWAY BL/145 RD","ROCKAWAY BL & 145 RD",  40.662652, -73.776172
550007,"ROCKAWAY BL/144 AV","ROCKAWAY BL & 144 AV",  40.665882, -73.778917
550008,"ROCKAWAY BL/N CONDUIT AV","ROCKAWAY BL & N CONDUIT AV",  40.667706, -73.780563
550009,"ROCKAWAY BL/137 AV","ROCKAWAY BL & 137 AV",  40.668811, -73.781633
550010,"DITMARS BL/36 ST","DITMARS BL & 36 ST",  40.774258, -73.908123
550011,"ROCKAWAY BL/BAISLEY BL","ROCKAWAY BL & BAISLEY BL",  40.672436, -73.785522
550012,"SUTPHIN BL/ROCKAWAY BL","SUTPHIN BL & ROCKAWAY BL",  40.673854, -73.788567
550013,"SUTPHIN BL/123 AV","SUTPHIN BL & 123 AV",  40.676202, -73.790313
550014,"SUTPHIN BL/120 AV","SUTPHIN BL & 120 AV",  40.678171, -73.791178
550015,"SUTPHIN BL/119 AV","SUTPHIN BL & 119 AV",  40.679228, -73.791560
550016,"SUTPHIN BL/FOCH BL","SUTPHIN BL & FOCH BL",  40.680656, -73.792031
550017,"SUTPHIN BL/116 AV","SUTPHIN BL & 116 AV",  40.682863, -73.792551
550018,"SUTPHIN BL/115 RD","SUTPHIN BL & 115 RD",  40.684375, -73.792516
550019,"SUTPHIN BL/LINDEN BL","SUTPHIN BL & LINDEN BL",  40.686206, -73.793726
550020,"SUTPHIN BL/112 AV","SUTPHIN BL & 112 AV",  40.687627, -73.794786
550021,"SUTPHIN BL/111 AV","SUTPHIN BL & 111 AV",  40.688809, -73.795603
550024,"SUTPHIN BL/109 AV","SUTPHIN BL & 109 AV",  40.691822, -73.798037
550025,"SUTPHIN BL/YATES RD","SUTPHIN BL & YATES RD",  40.693313, -73.799563
550027,"SUTPHIN BL/TUSKEGEE AIRMEN WAY","SUTPHIN BL & TUSKEGEE AIRMEN WAY",  40.694714, -73.802214
550028,"SUTPHIN BL/LIBERTY AV","SUTPHIN BL & LIBERTY AV",  40.696129, -73.804236
550030,"SUTPHIN BL /95 AV","SUTPHIN BL  & 95 AV",  40.698331, -73.806328
550031,"SUTPHIN BL /ARCHER AV","SUTPHIN BL  & ARCHER AV",  40.700523, -73.807598
550034,"165 ST TERM/Q6 STAND","165 ST TERM & Q6 STAND",  40.707092, -73.795537
550035,"JAMAICA AV / 164 ST","JAMAICA AV  &  164 ST",  40.705333, -73.795510
550036,"JAMAICA AV /160 ST","JAMAICA AV  & 160 ST",  40.703739, -73.799588
550038,"SUTPHIN BL/91 AV","SUTPHIN BL & 91 AV",  40.701297, -73.808002
550039,"SUTPHIN BL /ARCHER AV","SUTPHIN BL  & ARCHER AV",  40.699916, -73.807458
550040,"SUTPHIN BL /97 AV","SUTPHIN BL  & 97 AV",  40.697351, -73.805865
550041,"SUTPHIN BL/LIBERTY AV","SUTPHIN BL & LIBERTY AV",  40.696037, -73.804348
550042,"SUTPHIN BL/TUSKEGEE AIRMEN WAY","SUTPHIN BL & TUSKEGEE AIRMEN WAY",  40.694459, -73.802052
550043,"SUTPHIN BL/LAKEWOOD AV","SUTPHIN BL & LAKEWOOD AV",  40.693507, -73.800099
550044,"SUTPHIN BL/ARLINGTON TER","SUTPHIN BL & ARLINGTON TER",  40.692378, -73.798775
550045,"SUTPHIN BL/FERNDALE AV","SUTPHIN BL & FERNDALE AV",  40.691150, -73.797775
550046,"SUTPHIN BL/110 AV","SUTPHIN BL & 110 AV",  40.689914, -73.796786
550047,"SUTPHIN BL/111 AV","SUTPHIN BL & 111 AV",  40.688538, -73.795594
550048,"SUTPHIN BL/112 AV","SUTPHIN BL & 112 AV",  40.687349, -73.794757
550049,"SUTPHIN BL/LINDEN BL","SUTPHIN BL & LINDEN BL",  40.686151, -73.793879
550050,"SUTPHIN BL/115 AV","SUTPHIN BL & 115 AV",  40.684506, -73.792739
550051,"SUTPHIN BL/116 AV","SUTPHIN BL & 116 AV",  40.682462, -73.792735
550052,"SUTPHIN BL/FOCH BL","SUTPHIN BL & FOCH BL",  40.680339, -73.792124
550053,"SUTPHIN BL/119 AV","SUTPHIN BL & 119 AV",  40.679212, -73.791742
550054,"SUTPHIN BL/120 AV","SUTPHIN BL & 120 AV",  40.677622, -73.791159
550055,"SUTPHIN BL/123 AV","SUTPHIN BL & 123 AV",  40.676147, -73.790495
550057,"ROCKAWAY BL/150 ST","ROCKAWAY BL & 150 ST",  40.672895, -73.787830
550058,"ROCKAWAY BL/BAISLEY BL","ROCKAWAY BL & BAISLEY BL",  40.672359, -73.785927
550059,"ROCKAWAY BL/134 AV","ROCKAWAY BL & 134 AV",  40.670040, -73.783311
550060,"ROCKAWAY BL/N CONDUIT AV","ROCKAWAY BL & N CONDUIT AV",  40.667651, -73.780887
550061,"ROCKAWAY BL/136 AV","ROCKAWAY BL & 136 AV",  40.668741, -73.781968
550062,"ROCKAWAY BL/158 ST","ROCKAWAY BL & 158 ST",  40.665511, -73.778969
550063,"ROCKAWAY BL/144 DR","ROCKAWAY BL & 144 DR",  40.664219, -73.777866
550064,"ROCKAWAY BL/145 RD","ROCKAWAY BL & 145 RD",  40.662505, -73.776436
550065,"ROCKAWAY BL/147 AV","ROCKAWAY BL & 147 AV",  40.660663, -73.775588
550066,"N BOUNDARY RD/FARMERS BL","N BOUNDARY RD & FARMERS BL",  40.658737, -73.774433
550067,"N BOUNDARY RD/OLD ROCKAWAY BL","N BOUNDARY RD & OLD ROCKAWAY BL",  40.657251, -73.771957
